text,label,source_model,generation_method,clean_text,word_count,avg_word_length
"للأسف، النص المقدم غير واضح وغير قابل للقراءة بشكل صحيح بسبب الأخطاء الكثيرة في التحويل. ولكن، بناءً على العنوان، يمكننا استنتاج أن البحث يتناول موضوع الاستثمار في الطاقات المتجددة كمدخل استراتيجي لدعم التنمية الاقتصادية والريفية، مع التركيز على تجارب دولية من المملكة العربية السعودية، ماليزيا، والمنطقة العربية. 

الطاقات المتجددة تعتبر من أهم المجالات التي يمكن أن تساهم في تحقيق التنمية الاقتصادية والاجتماعية، وذلك من خلال توفير الطاقة النظيفة والمستدامة، والتي تساهم في تقليل الاعتماد على الوقود الأحفوري وتقليل الانبعاثات الضارة. 

في المملكة العربية السعودية، تم تنفيذ العديد من المشاريع في مجال الطاقة المتجددة، مثل مشروع الطاقة الشمسية في مدينة نيوم، والذي يهدف إلى توفير الطاقة النظيفة والمستدامة للمدينة. 

في ماليزيا، تم تنفيذ العديد من المشاريع في مجال الطاقة الحيوية، مثل مشروع الطاقة الحيوية في ولاية ساراواك، والذي يهدف إلى تحويل النفايات الزراعية إلى طاقة. 

في المنطقة العربية، تم تنفيذ العديد من المشاريع في مجال الطاقة الرياح والطاقة الشمسية، مثل مشروع الطاقة الرياح في مصر ومشروع الطاقة الشمسية في المغرب. 

هذه التجارب الدولية تظهر أن الاستثمار في الطاقات المتجددة يمكن أن يساهم في تحقيق التنمية الاقتصادية والريفية، من خلال توفير الطاقة النظيفة والمستدامة، وخلق فرص عمل جديدة، وتحسين البيئة.",1,jais,from_title_and_content,للاسف، النص المقدم غير واضح وغير قابل للقراءة بشكل صحيح بسبب الاخطاء الكثيرة في التحويل ولكن، بناء علي العنوان، يمكننا استنتاج ان البحث يتناول موضوع الاستثمار في الطاقات المتجددة كمدخل استراتيجي لدعم التنمية الاقتصادية والريفية، مع التركيز علي تجارب دولية من المملكة العربية السعودية، ماليزيا، والمنطقة العربية الطاقات المتجددة تعتبر من اهم المجالات التي يمكن ان تساهم في تحقيق التنمية الاقتصادية والاجتماعية، وذلك من خلال توفير الطاقة النظيفة والمستدامة، والتي تساهم في تقليل الاعتماد علي الوقود الاحفوري وتقليل الانبعاثات الضارة في المملكة العربية السعودية، تم تنفيذ العديد من المشاريع في مجال الطاقة المتجددة، مثل مشروع الطاقة الشمسية في مدينة نيوم، والذي يهدف الي توفير الطاقة النظيفة والمستدامة للمدينة في ماليزيا، تم تنفيذ العديد من المشاريع في مجال الطاقة الحيوية، مثل مشروع الطاقة الحيوية في ولاية ساراواك، والذي يهدف الي تحويل النفايات الزراعية الي طاقة في المنطقة العربية، تم تنفيذ العديد من المشاريع في مجال الطاقة الرياح والطاقة الشمسية، مثل مشروع الطاقة الرياح في مصر ومشروع الطاقة الشمسية في المغرب هذه التجارب الدولية تظهر ان الاستثمار في الطاقات المتجددة يمكن ان يساهم في تحقيق التنمية الاقتصادية والريفية، من خلال توفير الطاقة النظيفة والمستدامة، وخلق فرص عمل جديدة، وتحسين البيية,188,5.372340425531915
"دون أدنى شك في هذا الموضوع الذي يعتبر من الشغل الشاغل للفرقة التربوية المشكلة من معلم و تربوي و إداري بالمشاركة مع التلميذ الذي هو عنصر فعال في العملية التعليمية-التعلمية.لهذا هدفت هذه الدراسة إلى التعرف عل سلوك التلميذ الذي يتعرض إلى الإهانة من طرف الأخرين مما ينتج عنه مخارج سلوكية في بعده العدواني.و حاولنا من خلال الدراسة الميدانية التطرق إلى شكل و نوع السلوك العدواني الصادر عن التلميذ المهان داخل الحجرة المدرسية,و ذلك من خلال تطبيق بعض المقاييس النفسية لقياس السلوك العدواني لدى تلميذ كعينة في دراسة حالة.و بينت النتائج أن التلميذ المهان في الوسط المدرسي يصدر سلوك عدواني قد يتأثر و يؤثر ,إما في الجانب التحصيلي أو عنف قد يكون ضرر على الأخرين.",0,human,by_polishing,دون ادني شك في هذا الموضوع الذي يعتبر من الشغل الشاغل للفرقة التربوية المشكلة من معلم و تربوي و اداري بالمشاركة مع التلميذ الذي هو عنصر فعال في العملية التعليمية التعلمية لهذا هدفت هذه الدراسة الي التعرف عل سلوك التلميذ الذي يتعرض الي الاهانة من طرف الاخرين مما ينتج عنه مخارج سلوكية في بعده العدواني و حاولنا من خلال الدراسة الميدانية التطرق الي شكل و نوع السلوك العدواني الصادر عن التلميذ المهان داخل الحجرة المدرسية و ذلك من خلال تطبيق بعض المقاييس النفسية لقياس السلوك العدواني لدي تلميذ كعينة في دراسة حالة و بينت النتايج ان التلميذ المهان في الوسط المدرسي يصدر سلوك عدواني قد يتاثر و يوثر اما في الجانب التحصيلي او عنف قد يكون ضرر علي الاخرين,119,4.453781512605042
"في ظل تزايد ظاهرة العنف بين التلاميذ داخل المؤسسات التربوية وتأثير ذلك على أداء المنظومة التعليمية، تبرز أهمية البحث في سبل الحد من هذه السلوكيات السلبية. يسلط هذا البحث الضوء على دور النشاطات الرياضية التربوية في الثانويات بولاية سطيف في الحد من أشكال العنف اللفظي والرمزي والمادي بين التلاميذ. الهدف الأساسي من الدراسة هو تقييم تأثير حصة التربية البدنية والرياضة، والتي تعقد ساعتين أسبوعياً، بجانب النشاطات الداخلية مثل الدورات الرياضية بين الأقسام والنشاطات الخارجية المتمثلة في الرياضة المدرسية والمنافسات بين الثانويات تحت إشراف الرابطة الولائية للرياضة المدرسية، على تقليل سلوكيات العنف. اعتمد الباحث على المنهج الوصفي التحليلي نظراً لملاءمته لمثل هذه الدراسات، كما اختيرت عينة قوامها 160 تلميذاً بشكل عشوائي من بعض ثانويات ولاية سطيف، بواقع 80 تلميذاً من الممارسين للنشاطات الرياضية و80 من غير الممارسين. استخدم الباحث ""مقياس العنف المدرسي"" لبيار كوزلين لتقييم الفروق بين العينتين على مستوى العنف. أظهرت النتائج فروقاً ذات دلالة إحصائية في مستويات العنف اللفظي والرمزي والمادي لصالح التلاميذ الممارسين للنشاطات الرياضية، مما يشير إلى فعالية هذه النشاطات في تقليل حدة العنف. تسلط الدراسة الضوء على الحاجه لتوسيع نطاق الأنشطة الرياضية داخل المؤسسات التعليمية كأداة فعّالة للتقليل من السلوكيات العنيفة، داعمة بذلك مهمة وزارة التربية في تحقيق بيئة تعليمية آمنة ومحفزة.",1,openai,by_polishing,في ظل تزايد ظاهرة العنف بين التلاميذ داخل الموسسات التربوية وتاثير ذلك علي اداء المنظومة التعليمية، تبرز اهمية البحث في سبل الحد من هذه السلوكيات السلبية يسلط هذا البحث الضوء علي دور النشاطات الرياضية التربوية في الثانويات بولاية سطيف في الحد من اشكال العنف اللفظي والرمزي والمادي بين التلاميذ الهدف الاساسي من الدراسة هو تقييم تاثير حصة التربية البدنية والرياضة، والتي تعقد ساعتين اسبوعيا، بجانب النشاطات الداخلية مثل الدورات الرياضية بين الاقسام والنشاطات الخارجية المتمثلة في الرياضة المدرسية والمنافسات بين الثانويات تحت اشراف الرابطة الولايية للرياضة المدرسية، علي تقليل سلوكيات العنف اعتمد الباحث علي المنهج الوصفي التحليلي نظرا لملاءمته لمثل هذه الدراسات، كما اختيرت عينة قوامها 160 تلميذا بشكل عشوايي من بعض ثانويات ولاية سطيف، بواقع 80 تلميذا من الممارسين للنشاطات الرياضية و80 من غير الممارسين استخدم الباحث مقياس العنف المدرسي لبيار كوزلين لتقييم الفروق بين العينتين علي مستوي العنف اظهرت النتايج فروقا ذات دلالة احصايية في مستويات العنف اللفظي والرمزي والمادي لصالح التلاميذ الممارسين للنشاطات الرياضية، مما يشير الي فعالية هذه النشاطات في تقليل حدة العنف تسلط الدراسة الضوء علي الحاجه لتوسيع نطاق الانشطة الرياضية داخل الموسسات التعليمية كاداة فعالة للتقليل من السلوكيات العنيفة، داعمة بذلك مهمة وزارة التربية في تحقيق بيية تعليمية امنة ومحفزة,196,5.413265306122449
قد كانت نظرة البلاغين القدامى لعلم البديع نظرة نمطية يحذوها الجمود والانغلاق، قائمة على الصنعة اللّفظية الزخرفية ، يقوم بتزيين النص وإضفاء طابع المتعة به، فأغفلوا الجانب الوظيفي منه ، حتى جاءت البلاغة الجديدة التي أحدثت نقلة نوعية لعلوم البلاغة ونقلتها من الجمود إلى الوظيفية ومن بينها مباحث علم البديع، هذا وقد أثبتت الدراسات الحديثة أن للبديع قيمة صوتية ودلالية وبعدا تداوليا وله دور في تثبيت المعنى وتوضيحه، ويروم هذا البحث تتبّع المحسنات البديعية واتجاهاتها الوظيفية في النص لمعرفة مدى مساهمتها في العملية الإقناعية في ضوء نظرية الحجاج التي هي عماد البلاغة الجديدة. ومنه يهدف إلى الكشف عن الوظيفة الحجاجية لمباحث البديع.وكيف تتصيّر المحسنات المعنوية واللفظية إلى آليات حجاجية.وقد اتخذنا الرسائل العباسية مدونة للعمل ، كونها تجمع بين الشكل والمضمون ولهيمنة المحسنات البديعية على نصوصها وهذا راجع لطبيعة أسلوبها الذي يستدعي البديع.,0,human,from_title,قد كانت نظرة البلاغين القدامي لعلم البديع نظرة نمطية يحذوها الجمود والانغلاق، قايمة علي الصنعة اللفظية الزخرفية ، يقوم بتزيين النص واضفاء طابع المتعة به، فاغفلوا الجانب الوظيفي منه ، حتي جاءت البلاغة الجديدة التي احدثت نقلة نوعية لعلوم البلاغة ونقلتها من الجمود الي الوظيفية ومن بينها مباحث علم البديع، هذا وقد اثبتت الدراسات الحديثة ان للبديع قيمة صوتية ودلالية وبعدا تداوليا وله دور في تثبيت المعني وتوضيحه، ويروم هذا البحث تتبع المحسنات البديعية واتجاهاتها الوظيفية في النص لمعرفة مدي مساهمتها في العملية الاقناعية في ضوء نظرية الحجاج التي هي عماد البلاغة الجديدة ومنه يهدف الي الكشف عن الوظيفة الحجاجية لمباحث البديع وكيف تتصير المحسنات المعنوية واللفظية الي اليات حجاجية وقد اتخذنا الرسايل العباسية مدونة للعمل ، كونها تجمع بين الشكل والمضمون ولهيمنة المحسنات البديعية علي نصوصها وهذا راجع لطبيعة اسلوبها الذي يستدعي البديع,134,5.186567164179104
تهدف هذه الورقة إلى استكشاف ملامح النقد الفقهي في أعمال الحطّاب، وخاصة من خلال كتابه مواهب الجليل. تقوم الدراسة بتقييم منهجيته بشكل نقدي، مع التركيز على نهجه في التحليل النقدي، واستخدامه للأدلة، وتفسيره للنصوص القانونية. تشير النتائج إلى أن النقد الفقهي للحطّاب يتميز بمنهجه الدقيق، وتفسيره العميق، والتزامه الصارم بالمبادئ القانونية.,1,jais,from_title,تهدف هذه الورقة الي استكشاف ملامح النقد الفقهي في اعمال الحطاب، وخاصة من خلال كتابه مواهب الجليل تقوم الدراسة بتقييم منهجيته بشكل نقدي، مع التركيز علي نهجه في التحليل النقدي، واستخدامه للادلة، وتفسيره للنصوص القانونية تشير النتايج الي ان النقد الفقهي للحطاب يتميز بمنهجه الدقيق، وتفسيره العميق، والتزامه الصارم بالمبادي القانونية,51,5.470588235294118
"يتناول هذا البحث دراسة سيميائية الشخصية الحكائية في رواية ""الذئب الأسود"" للكاتب السوري حنا مينة. يهدف البحث إلى تحليل الشخصيات الرئيسية والثانوية وكيفية توظيفها في الرواية لنقل الأفكار والمواضيع المختلفة. يستخدم البحث أدوات سيميائية لفهم الرموز والعلامات المستخدمة في توصيف الشخصيات وتأثيرها على تطور الأحداث.",1,allam,from_title_and_content,يتناول هذا البحث دراسة سيميايية الشخصية الحكايية في رواية الذيب الاسود للكاتب السوري حنا مينة يهدف البحث الي تحليل الشخصيات الرييسية والثانوية وكيفية توظيفها في الرواية لنقل الافكار والمواضيع المختلفة يستخدم البحث ادوات سيميايية لفهم الرموز والعلامات المستخدمة في توصيف الشخصيات وتاثيرها علي تطور الاحداث,45,5.777777777777778
تهدف هذه الدراسة إلى دراسة قلق الموت لدى المقبلين على العملية الجراحية، وشارك في الدراسة (205) مريض ومريضة عبر مستشفيات ولاية الوادي. لجمع بيانات الدراسة تم تطبيق مقياس قلق الموت من إعداد الباحثين. وبعد تحليل البيانات إحصائيا، أسفرت الدراسة عن النتائج الآتية:- لا توجد فروق ذات دلالة إحصائية في قلق الموت لدى المرضى المقبلين على العملية الجراحية حسب العمر.- لا توجد فروق ذات دلالة إحصائية في قلق الموت لدى المرضى المقبلين على العملية الجراحية حسب نوع العملية.- توجد فروق ذات دلالة إحصائية في قلق الموت لدى المرضى المقبلين على العملية الجراحية حسب نوع المستشفى.الكلمات المفتاحية: قلق الموت؛ المريض المقبل على العملية الجراحي.,0,human,by_polishing,تهدف هذه الدراسة الي دراسة قلق الموت لدي المقبلين علي العملية الجراحية، وشارك في الدراسة 205 مريض ومريضة عبر مستشفيات ولاية الوادي لجمع بيانات الدراسة تم تطبيق مقياس قلق الموت من اعداد الباحثين وبعد تحليل البيانات احصاييا، اسفرت الدراسة عن النتايج الاتية لا توجد فروق ذات دلالة احصايية في قلق الموت لدي المرضي المقبلين علي العملية الجراحية حسب العمر لا توجد فروق ذات دلالة احصايية في قلق الموت لدي المرضي المقبلين علي العملية الجراحية حسب نوع العملية توجد فروق ذات دلالة احصايية في قلق الموت لدي المرضي المقبلين علي العملية الجراحية حسب نوع المستشفي الكلمات المفتاحية قلق الموت؛ المريض المقبل علي العملية الجراحي,103,4.951456310679611
تعتبر منطقة الحجاز من المناطق التي أثارت اهتمام الرحالة الجزائريين خلال العهد العثماني، حيث يعتبر الحج من أهم الدوافع للرحلة بين المسلمين بشكل عام والمغاربة بشكل خاص. ومن بين هؤلاء الرحالة، يبرز الحسين الورثلاني الذي اهتم بهذه المنطقة وألف عنها. تعتبر رحلته من الرحلات الهامة التي تناولت العديد من الجوانب الاجتماعية والثقافية والسياسية خلال القرن الثاني عشر. وقد تضمنت رحلته معلومات هامة تتعلق بالحياة اليومية، وأسلوب الحكم، ومستوى الثقافة، وطبيعة العادات والتقاليد في منطقة الحجاز. الكلمات المفتاحية: الحسين الورثلاني، الرحلة إلى الحجاز، العهد العثماني، الرحلة السياحية، الحجاز.,1,jais,from_title_and_content,تعتبر منطقة الحجاز من المناطق التي اثارت اهتمام الرحالة الجزايريين خلال العهد العثماني، حيث يعتبر الحج من اهم الدوافع للرحلة بين المسلمين بشكل عام والمغاربة بشكل خاص ومن بين هولاء الرحالة، يبرز الحسين الورثلاني الذي اهتم بهذه المنطقة والف عنها تعتبر رحلته من الرحلات الهامة التي تناولت العديد من الجوانب الاجتماعية والثقافية والسياسية خلال القرن الثاني عشر وقد تضمنت رحلته معلومات هامة تتعلق بالحياة اليومية، واسلوب الحكم، ومستوي الثقافة، وطبيعة العادات والتقاليد في منطقة الحجاز الكلمات المفتاحية الحسين الورثلاني، الرحلة الي الحجاز، العهد العثماني، الرحلة السياحية، الحجاز,87,5.609195402298851
إن دراسة العلاقات بين الشعوب والدول، من المواضيع الهامة التي ينبغي أن يتداركها المؤرخون، من حيث دراسة مظاهر أحداثها، وتبلور وتنوع مجالاتها، وتبيان عناصرها. من حيث مجراها السياسي والاقتصادي والاجتماعي. فمن هذا المنطلق سأركز في هذه الدراسة على العلاقات السياسية التي تداخلت فيها العلاقات الجزائرية المغربية أثناء الحكم العثماني في الجزائر، وبشكل أساسي خلال النصف الثاني من القرن 11هـ/17م، والتي تداخلت فيها القوى الخارجية ممثّلة في الدول الأوروبية من جهة، والدولة العثمانية من جهة أخرى.و شكلت نمطا محوريا، ونموذجا للعلاقات بين الدول المغاربية في هذه الفترة، فمن هذا المنطلق كيف كانت علاقات الجزائر مع المغرب الأقصى في القرن 11هـ/17م؟لذلك فسأحاول في هذا البحث أن أجيب عن هذا التساؤل، وأن أبين بعض من مظاهر تلك العلاقات البينية.,0,human,by_polishing,ان دراسة العلاقات بين الشعوب والدول، من المواضيع الهامة التي ينبغي ان يتداركها المورخون، من حيث دراسة مظاهر احداثها، وتبلور وتنوع مجالاتها، وتبيان عناصرها من حيث مجراها السياسي والاقتصادي والاجتماعي فمن هذا المنطلق ساركز في هذه الدراسة علي العلاقات السياسية التي تداخلت فيها العلاقات الجزايرية المغربية اثناء الحكم العثماني في الجزاير، وبشكل اساسي خلال النصف الثاني من القرن 11ه 17م، والتي تداخلت فيها القوي الخارجية ممثلة في الدول الاوروبية من جهة، والدولة العثمانية من جهة اخري و شكلت نمطا محوريا، ونموذجا للعلاقات بين الدول المغاربية في هذه الفترة، فمن هذا المنطلق كيف كانت علاقات الجزاير مع المغرب الاقصي في القرن 11ه 17م؟لذلك فساحاول في هذا البحث ان اجيب عن هذا التساول، وان ابين بعض من مظاهر تلك العلاقات البينية,119,5.042016806722689
"تدرس هذه الورقة البحثية صورة المركز والهامش في الخطاب الروائي النسوي الجزائري المعاصر، مع التركيز على رواية ""نادي الصنوبر"" لربيعة جلطي. الهدف هو استكشاف ديناميكيات القوة بين الجنسين، والتمثيل الاجتماعي، والهوية الثقافية. باستخدام منهج تحليل الخطاب، تحلل الدراسة الشخصيات، والأحداث، والإعدادات في الرواية. النتائج المتوقعة تشمل الكشف عن كيفية تصوير الرواية للمركز والهامش، وكيف يؤثر هذا على الشخصيات النسائية.",1,jais,from_title,تدرس هذه الورقة البحثية صورة المركز والهامش في الخطاب الروايي النسوي الجزايري المعاصر، مع التركيز علي رواية نادي الصنوبر لربيعة جلطي الهدف هو استكشاف ديناميكيات القوة بين الجنسين، والتمثيل الاجتماعي، والهوية الثقافية باستخدام منهج تحليل الخطاب، تحلل الدراسة الشخصيات، والاحداث، والاعدادات في الرواية النتايج المتوقعة تشمل الكشف عن كيفية تصوير الرواية للمركز والهامش، وكيف يوثر هذا علي الشخصيات النسايية,59,5.830508474576271
يستكشف هذا البحث مفهوم خراب الحبس والأحكام الشرعية المترتبة عليه، حيث يُقدم تحليلاً شاملاً للقضايا القانونية والاجتماعية المحيطة بهذا المفهوم. يركز البحث على الهدف الرئيسي المتمثل في فهم الآثار القانونية لخراب الحبس على الممتلكات والورثة، من خلال دراسة منهجية تستند إلى تحليل نصوص قانونية وتطبيقات قضائية. يتوقع البحث أن يصل إلى نتائج تبرز أهمية إعادة النظر في الأحكام الشرعية المتعلقة بخراب الحبس، مع الأخذ بعين الاعتبار التطورات الحديثة في المجالات القانونية والاجتماعية. يهدف البحث إلى تقديم إطار مفاهيمي يسهل فهم هذا المفهوم المعقد، مع تقديم توصيات تهدف إلى تعزيز الاستقرار القانوني والاجتماعي.,1,llama,from_title,يستكشف هذا البحث مفهوم خراب الحبس والاحكام الشرعية المترتبة عليه، حيث يقدم تحليلا شاملا للقضايا القانونية والاجتماعية المحيطة بهذا المفهوم يركز البحث علي الهدف الرييسي المتمثل في فهم الاثار القانونية لخراب الحبس علي الممتلكات والورثة، من خلال دراسة منهجية تستند الي تحليل نصوص قانونية وتطبيقات قضايية يتوقع البحث ان يصل الي نتايج تبرز اهمية اعادة النظر في الاحكام الشرعية المتعلقة بخراب الحبس، مع الاخذ بعين الاعتبار التطورات الحديثة في المجالات القانونية والاجتماعية يهدف البحث الي تقديم اطار مفاهيمي يسهل فهم هذا المفهوم المعقد، مع تقديم توصيات تهدف الي تعزيز الاستقرار القانوني والاجتماعي,92,5.434782608695652
تدرس هذه الورقة البحثية منهج تعليم اللغة العربية في الجزائر، مع التركيز على النهج القائم على الكفاءة في التعبير الشفهي. يتم فحص فعالية هذا الأسلوب، مع تقييم تأثيره على اكتساب اللغة، والفهم، ومهارات التواصل بين الطلاب. تشير النتائج إلى أن النهج القائم على الكفاءة يعزز بشكل كبير إتقان اللغة العربية، مما يعزز التعبير الشفهي ويعزز الثقة في التواصل.,1,jais,from_title,تدرس هذه الورقة البحثية منهج تعليم اللغة العربية في الجزاير، مع التركيز علي النهج القايم علي الكفاءة في التعبير الشفهي يتم فحص فعالية هذا الاسلوب، مع تقييم تاثيره علي اكتساب اللغة، والفهم، ومهارات التواصل بين الطلاب تشير النتايج الي ان النهج القايم علي الكفاءة يعزز بشكل كبير اتقان اللغة العربية، مما يعزز التعبير الشفهي ويعزز الثقة في التواصل,58,4.931034482758621
تبنى المشرع الجزائري في القانون رقم 10-03 نمط الامتياز في استغلال الأراضي الفلاحية التابعة للأملاك الخاصة للدولة والذي منح بموجبه للمستثمر الفلاحي الحق في الاستغلال في شكل مستثمرة فلاحية، محافظا بذلك على ما جاء به القانون رقم 87-19 المتعلق بالمستثمرات الفلاحية، غير أنه أعطاها أهداف ذات أبعاد اقتصادية استثمارية بحتة تعتمد على المبادرة الشخصية للمستثمر الفلاحي وانسحاب الدولة من النشاط الفلاحي مكتفية بتوفير آليات الدعم، وتظهر من خلال النقاط الجديدة التي جاء بها القانون الجديد.,0,human,by_polishing,تبني المشرع الجزايري في القانون رقم 10 03 نمط الامتياز في استغلال الاراضي الفلاحية التابعة للاملاك الخاصة للدولة والذي منح بموجبه للمستثمر الفلاحي الحق في الاستغلال في شكل مستثمرة فلاحية، محافظا بذلك علي ما جاء به القانون رقم 87 19 المتعلق بالمستثمرات الفلاحية، غير انه اعطاها اهداف ذات ابعاد اقتصادية استثمارية بحتة تعتمد علي المبادرة الشخصية للمستثمر الفلاحي وانسحاب الدولة من النشاط الفلاحي مكتفية بتوفير اليات الدعم، وتظهر من خلال النقاط الجديدة التي جاء بها القانون الجديد,77,5.207792207792208
"يتناول هذا البحث إشكاليات الترجمة والتعريب في اللغة العربية، مع التركيز على نماذج مترجمة ومعربة. يشير البحث إلى أن اللغة العربية هي لغة اشتقاقية ذات مورفولوجيا غنية، مما يجعل عملية نقل المصطلحات الأجنبية إلى العربية معقدة. يواجه الباحثون المعاصرون تحديات في تطبيق قواعد الصرف والنحو العربي على المصطلحات الأجنبية، مما يؤدي إلى اختلافات في الخصوصية اللغوية بين اللغات.

يقدم البحث نماذج مختلفة للتعامل مع هذه الإشكاليات، حيث يدعو بعض الباحثين إلى الالتزام بصيغة صرفية محددة لكل مصطلح أجنبي، بينما يدعو آخرون إلى الالتزام بصيغة صرفية محددة لكل من السوابق واللواحق. يشير البحث أيضاً إلى وجود تحديات في تطبيق قواعد الصرف والنحو العربي على المصطلحات الأجنبية، مما يؤدي إلى اختلافات في الخصوصية اللغوية بين اللغات.

يختتم البحث بالتأكيد على أهمية دراسة إشكاليات الترجمة والتعريب في اللغة العربية وتطوير استراتيجيات فعالة للتعامل مع هذه التحديات.

كلمات مفتاحية: اللغات الأوروبية، السوابق واللواحق، الصرف والنحو العربي، الترجمة والتعريب.",1,allam,from_title_and_content,يتناول هذا البحث اشكاليات الترجمة والتعريب في اللغة العربية، مع التركيز علي نماذج مترجمة ومعربة يشير البحث الي ان اللغة العربية هي لغة اشتقاقية ذات مورفولوجيا غنية، مما يجعل عملية نقل المصطلحات الاجنبية الي العربية معقدة يواجه الباحثون المعاصرون تحديات في تطبيق قواعد الصرف والنحو العربي علي المصطلحات الاجنبية، مما يودي الي اختلافات في الخصوصية اللغوية بين اللغات يقدم البحث نماذج مختلفة للتعامل مع هذه الاشكاليات، حيث يدعو بعض الباحثين الي الالتزام بصيغة صرفية محددة لكل مصطلح اجنبي، بينما يدعو اخرون الي الالتزام بصيغة صرفية محددة لكل من السوابق واللواحق يشير البحث ايضا الي وجود تحديات في تطبيق قواعد الصرف والنحو العربي علي المصطلحات الاجنبية، مما يودي الي اختلافات في الخصوصية اللغوية بين اللغات يختتم البحث بالتاكيد علي اهمية دراسة اشكاليات الترجمة والتعريب في اللغة العربية وتطوير استراتيجيات فعالة للتعامل مع هذه التحديات كلمات مفتاحية اللغات الاوروبية، السوابق واللواحق، الصرف والنحو العربي، الترجمة والتعريب,144,5.381944444444445
"يتناول هذا البحث إشكالية اللغة في الشعر الشعبي، حيث يناقش الجدل القائم بين رفض قبول هذا النوع من الأدب بسبب استخدام اللغة العامية وتأثيرها على اللغة العربية الفصحى. يهدف البحث إلى تحليل الأسباب وراء هذا الجدل وتقديم نظرة شاملة على الجوانب اللغوية والثقافية المتعلقة بالشعر الشعبي.

منهجياً، يعتمد البحث على دراسة الأعمال الأدبية والشعرية الشعبية وتحليل النصوص المستخدمة فيها. كما يتم استعراض آراء النقاد والباحثين في هذا المجال ومناقشة تأثير الشعر الشعبي على اللغة والثقافة.

تتمثل النتائج المتوقعة في توضيح العلاقة بين الشعر الشعبي واللغة العربية الفصحى وتأثير كل منهما على الآخر. بالإضافة إلى ذلك، يهدف البحث إلى تقديم توصيات بشأن كيفية التعامل مع الشعر الشعبي ودمجه في المشهد الثقافي والأدبي بشكل أكثر فعالية.",1,allam,from_title,يتناول هذا البحث اشكالية اللغة في الشعر الشعبي، حيث يناقش الجدل القايم بين رفض قبول هذا النوع من الادب بسبب استخدام اللغة العامية وتاثيرها علي اللغة العربية الفصحي يهدف البحث الي تحليل الاسباب وراء هذا الجدل وتقديم نظرة شاملة علي الجوانب اللغوية والثقافية المتعلقة بالشعر الشعبي منهجيا، يعتمد البحث علي دراسة الاعمال الادبية والشعرية الشعبية وتحليل النصوص المستخدمة فيها كما يتم استعراض اراء النقاد والباحثين في هذا المجال ومناقشة تاثير الشعر الشعبي علي اللغة والثقافة تتمثل النتايج المتوقعة في توضيح العلاقة بين الشعر الشعبي واللغة العربية الفصحي وتاثير كل منهما علي الاخر بالاضافة الي ذلك، يهدف البحث الي تقديم توصيات بشان كيفية التعامل مع الشعر الشعبي ودمجه في المشهد الثقافي والادبي بشكل اكثر فعالية,114,5.175438596491228
ينبغي أن نشير بداية إلى أنّ شعر المقاومة الشّعبية لم يكن أقلّ أهمّيّة من شعر المقاومة الوطنية أثناء ثورة التّحرير، فقد كان يُمثّل أداة الشّحذ التي ظلّت ترافق المقاومة وهي تشحذ الهمم وتُعلي من شأن المقاومة، وتُبشّر بالشّهادة أو النّصر، وكان أمر تلقّي هذه النّصوص ذا أهمّية بالنسبة للجميع، إذْ كان هذا الشّعر، علاوة على ما ذكرْنا، أرشيفاً يُدوّن ما كان يحدث من معارك وانتصارات أو انهزام، وذلك في غياب التأريخ المتخصّص من جهة، واستشهاد كثير ممن كان يحضر هذه المعارك من جهة أخرى، فكان الشعر بذلك وسيلة ذات فعالية في هذا الشّأن. ليس بين أيدينا من سياق القصائد ما يُظاهرنا على الوقوف على مضامين قصائد محمد بلخير، وما من سبيل في غياب هذا السياق العام سوى أن نستنطق مكامن النّصوص في نسقيّتها، على اعتبار أنّ أكثرها كان ثورياً تحريضياً وذلك بالرّغم من أننا سنقف على المعادل الموضوعي لشعر الثورة، وذلك حين ينصرف اهتمام الشاعر إلى الوجدانيات عوضاً عن شعر المقاومة، وهنا يجد المتتبّع لمثل هذه القصائد في هذا الشّأن وجهاً آخر للوطن وللثورة..,0,human,by_polishing,ينبغي ان نشير بداية الي ان شعر المقاومة الشعبية لم يكن اقل اهمية من شعر المقاومة الوطنية اثناء ثورة التحرير، فقد كان يمثل اداة الشحذ التي ظلت ترافق المقاومة وهي تشحذ الهمم وتعلي من شان المقاومة، وتبشر بالشهادة او النصر، وكان امر تلقي هذه النصوص ذا اهمية بالنسبة للجميع، اذ كان هذا الشعر، علاوة علي ما ذكرنا، ارشيفا يدون ما كان يحدث من معارك وانتصارات او انهزام، وذلك في غياب التاريخ المتخصص من جهة، واستشهاد كثير ممن كان يحضر هذه المعارك من جهة اخري، فكان الشعر بذلك وسيلة ذات فعالية في هذا الشان ليس بين ايدينا من سياق القصايد ما يظاهرنا علي الوقوف علي مضامين قصايد محمد بلخير، وما من سبيل في غياب هذا السياق العام سوي ان نستنطق مكامن النصوص في نسقيتها، علي اعتبار ان اكثرها كان ثوريا تحريضيا وذلك بالرغم من اننا سنقف علي المعادل الموضوعي لشعر الثورة، وذلك حين ينصرف اهتمام الشاعر الي الوجدانيات عوضا عن شعر المقاومة، وهنا يجد المتتبع لمثل هذه القصايد في هذا الشان وجها اخر للوطن وللثورة,164,4.420731707317073
